,Symbol,Type,Freq,Emp.p_value,q_value
1000000326_Act,OncoSig::P53-DN.V2-UP,Act,0.7115384615384616,0.61,0.8119310344827586
1000000293_Act,OncoSig::KRAS.BREAST-UP.V1-UP,Act,0.6961538461538461,0.606,0.8119310344827586
1000000408_Act,hall::IL2-STAT5-SIGNALING,Act,0.7807692307692308,0.609,0.8119310344827586
1000000275_Act,OncoSig::IL21-UP.V1-UP,Act,0.7576923076923077,0.617,0.8156232876712328
1000000205_Act,OncoSig::ATF2-UP.V1-DN,Act,0.7576923076923077,0.617,0.8156232876712328
1000000086_Act,PID::IL12-2PATHWAY,Act,0.49615384615384617,0.627,0.818945945945946
1000000271_Act,OncoSig::HOXA9-DN.V1-UP,Act,0.7615384615384615,0.625,0.818945945945946
1000000270_Act,OncoSig::HOXA9-DN.V1-DN,Act,0.7615384615384615,0.625,0.818945945945946
1000000221_Act,OncoSig::CAHOY-ASTROCYTIC,Act,0.6153846153846154,0.628,0.818945945945946
1000000343_Act,OncoSig::PTEN-DN.V1-DN,Act,0.7538461538461538,0.642,0.8225623003194888
1000000341_Act,OncoSig::PRC2-SUZ12-UP.V1-DN,Act,0.7653846153846153,0.64,0.8225623003194888
1000000076_Act,PID::HEDGEHOG-GLI-PATHWAY,Act,0.4115384615384615,0.664,0.8225623003194888
1000000234_Act,OncoSig::CSR-LATE-UP.V1-DN,Act,0.7,0.667,0.8225623003194888
1000000233_Act,OncoSig::CSR-EARLY-UP.V1-UP,Act,0.7153846153846154,0.651,0.8225623003194888
1000000359_Act,OncoSig::RPS14-DN.V1-DN,Act,0.7538461538461538,0.667,0.8225623003194888
1000000230_Act,OncoSig::CRX-NRL-DN.V1-DN,Act,0.6653846153846154,0.667,0.8225623003194888
1000000136_Act,PID::P38-MKK3-6PATHWAY,Act,0.2692307692307692,0.658,0.8225623003194888
1000000334_Act,OncoSig::PKCA-DN.V1-UP,Act,0.7192307692307692,0.661,0.8225623003194888
1000000255_Act,OncoSig::ESC-J1-UP-EARLY.V1-UP,Act,0.7423076923076923,0.652,0.8225623003194888
1000000284_Act,OncoSig::KRAS.50-UP.V1-DN,Act,0.4115384615384615,0.664,0.8225623003194888
1000000249_Act,OncoSig::EGFR-UP.V1-UP,Act,0.7653846153846153,0.647,0.8225623003194888
1000000259_Act,OncoSig::ESC-V6.5-UP-EARLY.V1-UP,Act,0.7269230769230769,0.665,0.8225623003194888
1000000291_Act,OncoSig::KRAS.AMP.LUNG-UP.V1-UP,Act,0.6884615384615385,0.647,0.8225623003194888
1000000241_Act,OncoSig::CYCLIN-D1-UP.V1-UP,Act,0.7576923076923077,0.657,0.8225623003194888
1000000264_Act,OncoSig::GCNP-SHH-UP-LATE.V1-DN,Act,0.75,0.645,0.8225623003194888
1000000383_Act,OncoSig::WNT-UP.V1-UP,Act,0.75,0.66,0.8225623003194888
1000000280_Act,OncoSig::JNK-DN.V1-DN,Act,0.7615384615384615,0.673,0.8246920634920635
1000000237_Act,OncoSig::CTIP-DN.V1-UP,Act,0.6807692307692308,0.672,0.8246920634920635
1000000217_Act,OncoSig::BMI1-DN-MEL18-DN.V1-DN,Act,0.7038461538461539,0.678,0.8255772870662461
1000000257_Act,OncoSig::ESC-J1-UP-LATE.V1-UP,Act,0.75,0.677,0.8255772870662461
1000000206_Act,OncoSig::ATF2-UP.V1-UP,Act,0.7615384615384615,0.688,0.8349216300940437
1000000254_Act,OncoSig::ESC-J1-UP-EARLY.V1-DN,Act,0.7346153846153847,0.69,0.8349216300940437
1000000305_Act,OncoSig::LEF1-UP.V1-UP,Act,0.7653846153846153,0.694,0.8371375
1000000042_Act,PID::DNA-PK-PATHWAY,Act,0.17692307692307693,0.71,0.8537694704049844
1000000164_Act,PID::S1P-S1P1-PATHWAY,Act,0.21923076923076923,0.719,0.8604334365325077
1000000380_Act,OncoSig::VEGF-A-UP.V1-DN,Act,0.7615384615384615,0.72,0.8604334365325077
1000000315_Act,OncoSig::MTOR-UP.V1-UP,Act,0.7269230769230769,0.728,0.8673086419753087
1000000132_Act,PID::P38-ALPHA-BETA-DOWNSTREAM-PATHWAY,Act,0.3423076923076923,0.733,0.8702760736196319
1000000309_Act,OncoSig::MEK-UP.V1-UP,Act,0.7615384615384615,0.735,0.8702760736196319
1000000253_Act,OncoSig::ERBB2-UP.V1-UP,Act,0.7538461538461538,0.745,0.8761030303030303
1000000260_Act,OncoSig::ESC-V6.5-UP-LATE.V1-DN,Act,0.7384615384615385,0.744,0.8761030303030303
1000000327_Act,OncoSig::PDGF-ERK-DN.V1-DN,Act,0.6961538461538461,0.749,0.8761030303030303
1000000202_Act,OncoSig::ALK-DN.V1-UP,Act,0.6846153846153846,0.747,0.8761030303030303
1000000411_Act,hall::INTERFERON-ALPHA-RESPONSE,Act,0.5846153846153846,0.754,0.8766385542168675
1000000353_Act,OncoSig::RB-P107-DN.V1-DN,Act,0.6384615384615384,0.753,0.8766385542168675
1000000198_Act,OncoSig::AKT-UP.V1-UP,Act,0.7192307692307692,0.76,0.8783233532934133
1000000384_Act,OncoSig::YAP1-DN,Act,0.38461538461538464,0.759,0.8783233532934133
1000000430_Act,hall::TNFA-SIGNALING-VIA-NFKB,Act,0.7615384615384615,0.767,0.8819584569732938
